filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
classical.00010.wav,661794,0.244955301,0.085057251,0.029510604,0.00040906,1497.369087,81744.60885,1570.642352,45139.06665,2868.579045,345271.0642,0.086217327,0.000846935,-4.65E-05,0.001096777,-7.75E-05,3.63E-05,103.359375,-314.9978943,6208.628906,128.7146301,259.1539917,-28.92272758,514.4213257,30.83425522,119.7681732,-8.991014481,146.136673,7.990176201,138.0997467,-9.85089016,92.1975708,1.43292439,134.5309296,-8.979047775,120.055275,6.066538334,94.67429352,-3.302955627,163.5279846,7.613114357,158.355011,3.801759005,144.303009,2.924840212,96.49156189,1.822664022,110.7015457,5.187849522,113.9000854,1.075573564,99.34666443,0.143250033,63.02526855,-4.536268711,98.74533081,-2.320823908,99.58563995,classical
classical.00011.wav,661794,0.243095055,0.08356218,0.021491276,7.81E-05,950.2545384,80370.54716,1112.859725,62706.41915,1697.384297,416191.1206,0.060757217,0.000395126,-4.45E-06,0.000497102,-9.55E-06,5.73E-06,151.9990809,-385.3195496,1543.861694,177.1907806,672.0975952,-9.319134712,184.1716461,24.3817215,142.8486786,5.8182621,64.12889099,-4.568686485,76.30850983,-6.349385262,51.23756409,-6.972950935,50.70793533,-4.134382725,55.88952637,3.862236738,97.21861267,-0.335566938,110.2338791,-0.924747109,51.31821442,-3.64607358,93.21458435,-2.090728521,77.69983673,3.64847517,63.6631012,0.711143494,44.88658524,-1.23478961,58.32979202,-0.739015758,57.23266983,2.818646431,112.1696625,1.547050595,69.59796906,classical
classical.00012.wav,661794,0.235615775,0.086914681,0.031402957,0.000614903,1180.383445,123656.9076,1332.222069,62751.7665,2154.494397,547827.3675,0.06596253,0.000739151,-4.69E-06,0.001502139,-7.80E-06,1.08E-05,95.703125,-362.7192993,7759.700684,143.9241638,1298.58728,-19.00117874,512.4060059,30.6401062,104.5482635,1.039318562,115.8823929,0.253871173,74.26374054,-7.974901676,88.9923172,-3.863739729,55.73013306,-8.913079262,116.7718353,3.266159773,97.04776001,-4.428277969,201.3359528,3.645478249,255.9283142,4.923275948,221.5341034,3.25628233,242.8635406,6.359517097,201.4788208,6.078781128,130.6371307,3.843202829,109.5698624,-0.259983242,77.80122375,1.166988254,107.2004395,1.805843472,127.500412,classical
classical.00013.wav,661794,0.232176244,0.083336622,0.031727329,0.000684087,1387.961803,217568.2594,1456.141132,88792.8313,2598.381478,756019.1076,0.080876066,0.001007418,-3.17E-06,0.001361888,-1.16E-05,7.52E-05,129.1992188,-343.1076355,9889.09375,140.1201935,1649.808594,-20.92488289,410.8891602,32.32437897,128.3423462,-3.684863091,153.173645,2.939077854,112.7293091,-10.67302608,86.93365479,0.310076684,106.092659,-5.799783707,151.2880859,7.684967041,170.7691193,-3.672432661,178.0349426,2.557328463,119.6900101,-3.492750645,107.9247742,-2.236847162,88.60968781,-0.824252009,111.5897827,0.882010579,98.47544098,0.4664644,67.81641388,0.938280165,86.73570251,1.867628574,180.091568,-0.634674847,156.1060028,classical
classical.00014.wav,661794,0.234032482,0.083625384,0.031625304,0.000594843,1279.434903,98497.42908,1370.555504,48999.86295,2388.986482,386200.0005,0.068450763,0.00050015,-4.36E-06,0.00131368,-1.06E-05,6.51E-05,143.5546875,-324.5988464,5538.274902,147.8232727,692.0213623,-31.91736984,279.1876831,27.39212418,72.82105255,-4.489181519,146.3319092,-4.173313618,90.3238678,-12.5801239,89.47155762,-5.148221493,70.20037079,-7.733166695,66.5194397,0.826870501,77.24463654,-8.188446999,65.2649231,-0.840691149,99.38050842,0.993327022,150.162384,3.664277792,113.0853882,6.218793869,94.28446198,4.725958347,88.94430542,-0.025019458,87.57740021,-2.328593969,100.424881,2.229193211,100.8265533,-0.562390566,123.6682358,classical
classical.00015.wav,661794,0.216649875,0.084128521,0.011433251,8.83E-05,1371.280858,111557.8236,1562.114726,63117.19194,2619.689856,613284.4393,0.075718714,0.000638456,-6.33E-06,0.000209035,-7.99E-06,1.08E-06,83.35433468,-449.5358276,4775.484375,124.9704208,1118.585327,-19.86003304,189.9707031,27.52310181,201.6300049,-5.764224529,97.65122223,2.196796894,33.5256424,-6.586194992,79.22678375,10.58436394,138.8686218,3.346988201,269.551178,14.3801527,218.1742096,1.980475187,317.7513428,5.253954411,201.3581085,4.419659615,143.5671844,5.05496788,187.2375336,7.167722702,129.5625305,6.186135769,163.7720184,7.161440372,138.8018646,3.840834618,224.231369,2.599432707,291.5262146,4.933314323,268.5539246,classical
classical.00016.wav,661794,0.219279796,0.084955409,0.008015458,1.78E-05,1054.545714,87966.37314,1455.644187,49550.97303,1947.064535,549742.6431,0.047657458,0.000420828,-5.59E-06,7.58E-05,-1.16E-05,8.30E-07,99.38401442,-482.5862427,4790.350098,154.8756866,250.8697968,-5.046085835,244.1535645,29.73652077,48.29444122,-1.872348428,156.3598328,8.219618797,39.27036667,-4.781975269,77.51093292,9.648200035,60.41991806,-3.344435692,116.7587891,4.544591904,79.32232666,-10.09614086,130.1365662,-0.656024754,73.17429352,-2.455114841,72.79602051,-0.165063605,78.01042938,1.863819361,51.53381348,3.482607603,60.94830322,3.388221264,57.14540863,1.115724444,72.4983139,1.276874661,134.2986145,-0.661827743,111.4557724,classical
classical.00017.wav,661794,0.256377637,0.08609163,0.037362825,0.001030783,1358.547002,81305.17257,1417.623243,81420.07957,2416.898043,488686.3656,0.081078856,0.000284972,-4.24E-06,0.001771538,-1.17E-05,0.000151428,89.10290948,-311.5872498,10701.50586,148.7118683,810.0004272,-33.46609879,224.973053,10.31886101,452.5398865,-12.85110188,134.6565552,1.21479857,127.2505951,-12.89023876,99.75291443,0.79919678,53.58734512,-9.718398094,80.73517609,2.035126448,111.4640274,-5.117127419,146.1689148,6.726267815,134.6631622,4.600520611,191.5061035,3.776888371,117.2200546,1.283526063,70.25887299,1.242797494,89.04430389,-0.097337477,100.3650513,1.501247287,77.92060852,0.380252242,116.9875031,-3.007310629,138.7857056,classical
classical.00018.wav,661794,0.23900418,0.084632538,0.018696787,0.000320613,1157.916744,187689.6124,1320.686233,148728.5742,2181.923001,928671.0301,0.070666343,0.000824604,-5.02E-06,0.0005499,-1.21E-05,2.29E-05,161.4990234,-405.6073914,4827.43457,145.72435,1866.899902,-0.856800318,454.8971252,23.06198883,202.9527283,9.213998795,89.3483429,-2.639981985,71.43699646,-5.7445755,70.50749207,-2.068183661,162.9923401,-0.629087865,106.8012238,6.745629311,95.16479492,2.783690691,129.0108795,2.443865299,145.9607697,5.086528778,108.5655212,2.392731905,121.8468399,1.864515305,130.4060822,2.499435902,76.45340729,1.527258515,69.52812958,-2.26483798,86.55438232,-1.436001897,105.9948502,2.624205112,163.5858002,classical
classical.00019.wav,661794,0.283993185,0.090792708,0.007993845,2.98E-05,1185.210139,182627.5568,1525.335063,83531.6106,2290.771428,823786.7273,0.057628894,0.001079251,-6.59E-06,8.09E-05,-1.05E-05,2.11E-06,184.5703125,-475.786438,5818.075684,141.4974976,1229.813477,-8.478093147,472.0768127,34.00800705,65.99443817,0.525431991,151.64151,6.050452709,38.05028152,-0.008440506,91.90550995,9.539245605,212.3062439,2.163666725,133.953476,7.102911949,128.4896851,-8.058455467,159.3432922,-0.111796483,119.0031891,0.768557906,172.3369904,3.865518332,148.8209839,5.324627399,79.73638916,4.671436787,93.39126587,6.8586092,83.36871338,5.388645649,120.9590073,1.064865828,103.4571838,-6.487742901,123.0647812,classical
classical.00020.wav,661794,0.269043416,0.084616527,0.038458448,0.000516925,1218.064728,106168.3827,1353.524623,78961.11208,2294.576793,469468.2256,0.069799673,0.000519169,-2.70E-06,0.001524782,-1.01E-05,0.000114574,143.5546875,-300.8872986,5363.294922,161.1388245,912.0925903,-24.23980141,316.2301636,27.94919777,160.8884277,-2.839319706,129.7158356,2.362000465,72.39212036,-11.24193001,84.88528442,0.207847506,86.23648834,-6.812556744,70.63954163,6.084777355,76.66992188,-8.130868912,114.7781677,-1.821876287,127.7859726,-4.113842964,124.4740219,-2.050521851,101.7765579,-1.596206546,97.85290527,0.645489454,90.852211,1.449948549,58.15127182,-0.227881297,56.25547409,-1.295408964,96.76320648,-7.097513676,92.70787048,classical
classical.00021.wav,661794,0.2667467,0.083574563,0.04547976,0.001508525,1371.062915,108165.0652,1440.805928,78454.39213,2569.570618,533518.4112,0.079539241,0.000556752,-4.30E-06,0.002590827,-1.14E-05,0.000221338,135.9991776,-278.1661682,9441.783203,147.9115448,684.6279297,-31.56601715,192.1756744,20.36554337,131.6904755,-9.577174187,108.2589035,-6.237151146,167.2470093,-13.59854031,111.875412,-0.661392033,118.5833588,-7.264620304,76.83944702,1.014123321,108.9388046,-11.75126266,84.83345795,-0.971364379,74.02825928,-2.217237473,141.5275269,-0.57837677,80.98621368,1.866241574,99.02944183,5.138472557,63.91481018,2.631865978,54.66926956,0.817869782,58.19146347,-1.649776578,81.15031433,-0.099225789,117.6445999,classical
classical.00022.wav,661794,0.276256979,0.086413451,0.047889363,0.000885307,1211.169748,56442.6538,1367.061023,55920.36677,2236.921766,309279.3897,0.068440944,0.000394229,1.82E-06,0.002595689,-1.36E-05,0.000123441,107.6660156,-278.7973938,9724.666016,160.0293274,463.5332031,-28.40923691,433.0917969,23.02935219,140.5445862,-2.700129509,194.8374176,3.00246191,59.3156662,-11.3024416,88.00127411,-0.520394027,52.75436401,-11.35612583,87.25830078,3.175123692,45.91837692,-5.079850674,96.48311615,4.348132133,71.88581848,-4.080542088,64.29441071,-0.157476082,72.40058899,-1.672498703,63.79098892,1.631821036,56.37333679,1.008241057,39.33748245,-0.76674211,39.53131485,-3.837225914,61.21085739,-3.543515921,117.0237579,classical
classical.00023.wav,661794,0.267224044,0.088495851,0.01714997,4.55E-05,983.7246423,46995.86202,1404.022662,24439.93776,1852.729787,292596.2707,0.044216832,0.000345934,-3.83E-06,0.000313369,-1.06E-05,2.89E-06,95.703125,-406.8506775,3317.760742,163.1085358,219.6357727,-2.403824568,414.2398071,32.41763687,85.76445007,7.950085163,96.2932663,9.626942635,60.1307106,-5.451040268,75.50086975,9.500731468,37.22154617,-3.060440779,37.13474655,10.19354439,50.93336868,-10.35240555,92.61723328,-5.395328045,86.58799744,-8.049378395,86.96798706,-2.079387188,91.02090454,0.384594977,65.50468445,3.412266493,71.72315216,3.501277924,96.61210632,7.381740093,88.33827209,6.434403419,109.9660187,0.189756274,113.2831802,classical
classical.00024.wav,661794,0.253278196,0.084188342,0.066700555,0.000558719,1253.102107,57943.83544,1371.452878,46808.42768,2292.744888,277277.7688,0.071628933,0.000318449,-3.63E-06,0.004021498,-1.60E-05,0.000213028,151.9990809,-223.1387329,1956.038696,163.2472534,322.1905212,-34.4070549,60.33872986,24.1675396,64.35344696,-10.28961277,84.3757019,3.223272085,71.0968399,-12.86855412,58.1600914,0.797752976,74.83895111,-14.26808548,64.11668396,1.668127537,85.42816162,-10.14101505,62.81262207,0.235140696,80.10670471,-4.547204018,68.26939392,0.106333673,64.7095871,-2.85906601,55.51351547,1.358022332,40.40246964,-0.328218639,42.96760941,-1.060567975,69.85302734,-1.095887065,84.54071045,-8.050935745,101.9384918,classical
classical.00025.wav,661794,0.297425628,0.084191091,0.064100787,0.000518572,1184.13255,54219.95746,1304.705302,32217.82706,2139.247956,202340.3273,0.068292156,0.000384935,-1.29E-06,0.003183045,-1.74E-05,0.000354143,129.1992188,-221.2801361,879.0342407,173.3295135,383.8963013,-37.45681763,80.94120789,24.36349297,36.51016998,-8.684724808,46.46667099,3.38944602,51.54519653,-12.8464613,38.35132599,1.0835495,44.16184616,-15.3267622,56.00519562,0.428582072,66.55410767,-9.624729156,66.50611115,2.292366028,77.71939087,-4.490748882,63.80920029,0.356813639,52.14421463,-1.477603674,41.41223526,1.815864921,41.89998245,0.226399496,35.42079163,-0.972556651,48.12913895,-0.492806077,49.61507797,-6.258419514,69.61794281,classical
classical.00026.wav,661794,0.245727614,0.084096417,0.038927171,0.001246714,1278.513357,67317.24431,1311.796081,53616.8601,2233.158035,334811.9788,0.081732164,0.000431198,-4.98E-06,0.002198959,-6.12E-06,0.000133887,161.4990234,-319.2236938,9467.969727,143.6858521,681.6408691,-31.17563057,496.7875977,10.93424988,375.3496399,-5.542383194,151.258728,-4.252718449,125.6102676,-8.938604355,56.4708519,-5.591285706,117.7226563,-8.019123077,89.35279846,2.334117889,99.58496094,-4.466851234,124.6670914,-0.328314573,87.57798004,0.955823779,79.28033447,1.139319658,84.07479095,-0.472403765,81.02864075,-1.310919523,81.73365021,0.146825761,115.3374405,1.49006784,137.8718567,3.696103573,142.1299591,3.053634644,158.0334015,classical
classical.00027.wav,661794,0.240692601,0.083586611,0.028414913,0.000207184,901.6906629,27472.38249,1171.78364,26470.8797,1456.33899,128765.6876,0.053432621,0.000278647,-2.46E-06,0.00092401,-1.24E-05,1.01E-05,135.9991776,-366.2355347,4059.491943,181.62323,147.5473175,-5.518502712,322.831604,26.9954586,88.99588776,-4.817452431,120.9984512,4.605113029,91.90066528,-10.53031921,50.71987534,0.152195275,48.03557968,-11.13173008,94.62294006,3.574495554,50.41326523,-10.33564758,63.24206161,-1.085905552,88.82601166,-4.602791786,95.82019043,-0.48994264,76.02650452,0.841977119,71.25091553,0.244828582,49.83202362,2.127287626,75.94425201,0.702085555,53.50737,1.027189851,62.07798767,-3.060726404,98.87731934,classical
classical.00028.wav,661794,0.262913734,0.084128581,0.062620781,0.000654179,1314.282125,142564.4673,1371.398438,91861.78125,2398.554019,581328.2735,0.081095094,0.000695258,-2.91E-06,0.003632876,-1.21E-05,0.000214391,161.4990234,-228.9130707,3139.139648,153.9326324,901.7231445,-30.70715523,304.8254395,20.79227448,131.0539703,-6.108669758,148.8480682,1.175028205,78.19504547,-10.78816032,109.2531815,-3.867537975,103.0382385,-11.60189056,62.18193436,0.868675828,79.66082764,-8.304291725,98.58306122,-0.712369204,63.42840195,-3.077139378,105.433197,-3.410038471,91.48464966,-2.624494791,56.05768967,0.730301678,65.11499786,-1.946552038,59.13364029,-2.513381481,61.42951965,1.562972784,76.37806702,-1.47208941,83.74542999,classical
classical.00029.wav,661794,0.246869534,0.082553789,0.041655079,0.001223068,1559.019163,183590.1263,1578.775189,69075.46247,2922.728473,661775.7968,0.092193769,0.001140805,-2.65E-06,0.002277344,-8.98E-06,0.000165936,135.9991776,-297.1060181,12950.53711,130.2621155,1556.927612,-30.6015873,331.4787903,27.48266792,83.51837158,-7.07625246,185.9073181,1.982783318,127.4901886,-11.14433384,108.4199295,4.747302055,70.39290619,-8.777671814,146.3223419,5.411511421,106.9488678,-5.38987875,242.4624481,4.459778786,162.029068,1.739644647,184.3616791,1.895799756,160.463089,-1.308918118,145.3840179,1.087571144,102.5968781,-0.998160183,112.5983658,-1.473730803,65.49452209,0.630475223,88.5191803,1.153398633,183.1881561,classical
classical.00030.wav,661794,0.278370291,0.086531818,0.029717537,0.000274229,1243.344734,129219.3102,1358.536285,57765.86048,2352.273453,488928.0559,0.063704654,0.00085856,0.000663791,0.000958779,0.000153658,4.02E-05,117.4538352,-315.7706299,3954.499268,149.6737366,506.232605,-30.54457664,430.409668,23.21129036,56.6766243,-8.683144569,231.1168823,-10.09800339,54.3697052,-15.73022556,86.91075897,-4.041795254,72.73180389,-7.646997929,97.28115082,0.046991501,73.2468338,-11.13908386,53.3959465,-7.667931557,71.90939331,-5.867053032,63.32504272,-4.853206158,58.95861816,-5.141088963,55.12838364,-5.42151165,64.93965912,-3.176911116,60.11440659,1.458944798,55.51434326,0.146757409,64.22846222,-4.164847374,73.20999146,classical
classical.00031.wav,661794,0.303265631,0.08956977,0.026806114,0.0003425,822.2358298,68025.7386,1136.19224,66966.43424,1433.515127,387005.2518,0.039443155,0.000280563,0.000400629,0.000603028,0.000320596,0.000157577,112.3471467,-374.0401306,5770.258301,172.4773254,538.9415894,6.43040657,648.3110962,20.10181999,146.5824738,5.923594952,271.7518005,1.570065379,96.29634094,-6.70080328,74.19779205,-1.201730371,76.07526398,-0.276167035,90.47528076,0.320392281,78.64374542,-6.544788361,70.36021423,-7.309696674,61.35795975,-7.331807613,72.83708954,-10.21897316,69.82169342,-6.140097141,48.55147171,-2.427361012,37.65008163,-2.673316717,41.258461,-2.287655592,45.23471451,-1.163920999,69.80014801,-3.816780806,88.60888672,classical
classical.00032.wav,661794,0.28318274,0.085242458,0.008044706,2.09E-05,792.8812344,15029.0828,1205.249132,24071.35909,1207.499762,102565.094,0.036572757,6.26E-05,-3.57E-07,7.65E-05,-1.48E-05,1.00E-06,103.359375,-498.5862427,1805.059937,177.5261536,139.5292969,11.2036562,100.8292465,27.64444351,48.34293365,-2.828965664,66.7368927,5.1014328,40.30667877,-6.598233223,65.75461578,-1.058001041,37.32069016,-4.148446083,53.40031815,-3.051424265,38.87397385,-9.910831451,43.22385406,-8.571865082,32.10136795,-9.189745903,32.15792084,-11.92977619,33.36257172,-9.185523987,29.60936928,-10.89703274,32.61469269,-8.852396965,40.2179184,-3.919747353,44.26612473,-2.384081841,41.68978119,-2.306657314,47.98453903,classical
classical.00033.wav,661794,0.304064691,0.089344375,0.012359344,0.000186502,1128.252612,124800.7699,1375.763705,82349.86218,2165.718974,634983.0905,0.054395966,0.000678832,0.000569906,0.000307552,0.000105303,4.86E-06,143.5546875,-429.0514221,7320.173828,120.7797546,1454.495239,-1.706300139,691.3203125,17.94756889,72.53081512,7.746009827,161.4243164,-2.053644419,68.7587738,-3.937756777,115.8656921,-2.53183341,82.52920532,-0.589419842,58.36159134,-0.810365796,56.09687424,-9.058843613,82.23153687,-3.680360556,106.8827667,-0.972958744,182.5571594,-4.999830723,258.1717529,-3.801925421,165.4346771,-2.401081324,90.25914764,-1.891969323,89.25449371,-0.307659566,63.50218582,3.41161418,70.43399811,3.134486198,84.85176086,classical
classical.00034.wav,661794,0.273979038,0.090914041,0.038912158,0.00067237,1369.490089,173761.5289,1465.863005,50099.08624,2655.062264,545751.9522,0.073540519,0.001476882,0.00016155,0.001928183,0.000104597,4.00E-05,123.046875,-309.247345,4598.191895,138.669754,976.020874,-29.7141571,309.1018372,33.62291718,90.58299255,-0.358400136,154.0175934,5.222520351,66.47698975,-6.322706699,76.76543427,3.27114296,81.54245758,-6.699366093,174.3126831,-0.690090358,114.4825287,-13.23781872,91.43312836,-8.529128075,140.5662079,-9.662935257,122.5989685,-4.290613174,205.9919739,0.263376951,247.466568,1.032099724,140.2060547,1.901313543,146.6125336,3.714205503,133.8172302,2.551715612,164.6000671,-4.944025993,252.8869324,classical
